frame,time
27069,902.096
27070,902.129
27071,902.162
27072,902.196
27073,902.229
27074,902.262
27075,902.296
27076,902.329
27077,902.362
27078,902.396
27079,902.429
27080,902.462
27081,902.495
27082,902.529
27083,902.562
27084,902.595
27085,902.629
27086,902.662
27087,902.695
27088,902.729
27089,902.762
27090,902.795
27091,902.829
27092,902.862
27093,902.895
27094,902.929
27095,902.962
27096,902.995
27097,903.029
27098,903.062
27099,903.095
27100,903.129
27101,903.162
27102,903.195
27103,903.229
27104,903.262
27105,903.295
27106,903.329
27107,903.362
27108,903.395
27109,903.429
27110,903.462
27111,903.495
27112,903.529
27113,903.562
27114,903.595
27115,903.629
27116,903.662
27117,903.695
27118,903.729
27119,903.762
27120,903.795
27121,903.829
27122,903.862
27123,903.895
27124,903.929
27125,903.962
27126,903.995
27127,904.029
27128,904.062
27129,904.095
27130,904.129
27131,904.162
27132,904.195
27133,904.228
27134,904.262
27135,904.295
27136,904.328
27137,904.362
27138,904.395
27139,904.428
27140,904.462
27141,904.495
27142,904.528
27143,904.562
27144,904.595
27145,904.628
27146,904.662
27147,904.695
27148,904.728
27149,904.762
27150,904.795
27151,904.828
27152,904.862
27153,904.895
27154,904.928
27155,904.962
27156,904.995
27157,905.028
27158,905.062
27159,905.095
27160,905.128
27161,905.162
27162,905.195
27163,905.228
27164,905.262
27165,905.295
27166,905.328
27167,905.362
27168,905.395
27169,905.428
27170,905.462
27171,905.495
27172,905.528
27173,905.562
27174,905.595
27175,905.628
27176,905.662
27177,905.695
27178,905.728
27179,905.762
27180,905.795
27181,905.828
27182,905.862
27183,905.895
27184,905.928
27185,905.962
27186,905.995
27187,906.028
27188,906.061
27189,906.095
27190,906.128
27191,906.161
27192,906.195
27193,906.228
27194,906.261
27195,906.295
27196,906.328
27197,906.361
27198,906.395
27199,906.428
27200,906.461
27201,906.495
27202,906.528
27203,906.561
27204,906.595
27205,906.628
27206,906.661
27207,906.695
27208,906.728
27209,906.761
27210,906.795
27211,906.828
27212,906.861
27213,906.895
27214,906.928
27215,906.961
27216,906.995
27217,907.028
27218,907.061
27219,907.095
27220,907.128
27221,907.161
27222,907.195
27223,907.228
27224,907.261
27225,907.295
27226,907.328
27227,907.361
27228,907.395
27229,907.428
27230,907.461
27231,907.495
27232,907.528
27233,907.561
27234,907.595
27235,907.628
27236,907.661
27237,907.695
27238,907.728
27239,907.761
27240,907.794
27241,907.828
27242,907.861
27243,907.894
27244,907.928
27245,907.961
27246,907.994
27247,908.028
27248,908.061
27249,908.094
27250,908.128
27251,908.161
27252,908.194
27253,908.228
27254,908.261
27255,908.294
27256,908.328
27257,908.328
